Month,Total,Skilled,Unskilled,Region_Auckland,Region_Wellington,Region_NorthIslandOth,Region_Canterbury,Region_SouthIslandOth,Accountin_HR_legal_admin,Construction,Education,Healthcare,Hospitality,IT,Manufacturing,Primary,Sales,Other,Occptn_Manager,Occptn_Professionals,Occptn_TechniciansTrades,Occptn_CmmmntyPrsnlSrvcs,Occptn_ClericalAdmin,Occptn_Sales,Occptn_MachineryDrivers,Occptn_Labourers,Skills_HighlySkilled,Skills_Skilled,Skills_Semi_skilled,Skills_LowSkilled,Skills_Unskilled
 Feb 2011,66.86666666666666,70.63333333333333,66.53333333333333,55.9,60.9,104.66666666666667,79.10000000000001,110.0,42.63333333333333,81.73333333333333,91.89999999999998,104.53333333333332,101.06666666666668,61.4,76.89999999999999,124.90000000000002,74.10000000000001,80.43333333333334,75.89999999999999,67.4,84.86666666666666,114.16666666666667,46.96666666666667,67.83333333333333,105.5,111.63333333333334,68.36666666666667,75.56666666666666,75.66666666666667,60.333333333333336,88.03333333333335
 Mar 2011,77.83333333333333,81.76666666666667,79.53333333333335,65.0,72.0,121.83333333333333,91.60000000000001,124.66666666666667,50.1,97.5,99.53333333333332,117.89999999999999,118.36666666666667,70.03333333333335,93.56666666666668,147.53333333333333,85.33333333333333,95.16666666666667,86.73333333333333,76.66666666666667,102.33333333333333,139.53333333333333,55.23333333333333,80.86666666666666,125.7,142.79999999999998,78.16666666666667,85.96666666666665,94.3,71.76666666666667,106.5
 Apr 2011,79.26666666666667,85.0,80.63333333333333,66.36666666666666,72.80000000000001,122.69999999999999,96.46666666666665,124.06666666666666,51.9,100.26666666666667,99.13333333333331,122.39999999999999,109.33333333333333,74.86666666666666,94.23333333333335,152.46666666666667,84.33333333333333,94.39999999999999,87.83333333333333,80.86666666666666,105.2,137.29999999999998,57.333333333333336,82.03333333333333,127.89999999999999,143.70000000000002,81.9,86.46666666666665,98.56666666666666,73.7,104.69999999999999
 May 2011,83.13333333333333,89.76666666666665,83.43333333333334,69.4,74.33333333333333,126.66666666666667,110.73333333333335,126.66666666666667,55.300000000000004,107.66666666666667,104.03333333333332,129.13333333333333,108.16666666666667,77.93333333333334,100.56666666666668,152.10000000000002,87.73333333333335,95.86666666666666,90.36666666666667,86.0,112.2,139.56666666666666,60.73333333333333,85.56666666666666,128.8,149.73333333333335,86.5,88.63333333333333,107.46666666666665,77.3,105.76666666666665
 Jun 2011,81.96666666666665,88.5,82.06666666666666,68.56666666666666,71.6,122.16666666666667,116.76666666666667,121.2,55.366666666666674,106.3,96.96666666666664,127.89999999999999,103.83333333333333,77.10000000000001,95.0,146.79999999999998,87.93333333333334,96.03333333333332,88.83333333333333,84.46666666666668,111.56666666666666,136.96666666666667,60.96666666666667,86.03333333333335,122.89999999999999,139.53333333333333,85.23333333333333,86.10000000000001,107.96666666666665,76.76666666666667,102.56666666666668
 Jul 2011,84.5,91.0,82.93333333333332,71.03333333333335,73.43333333333334,124.43333333333334,122.10000000000001,122.73333333333333,57.03333333333333,111.39999999999999,95.06666666666665,132.2,112.96666666666668,78.5,98.2,159.20000000000002,88.83333333333333,102.33333333333333,90.13333333333333,86.60000000000001,117.60000000000001,148.4333333333333,62.63333333333333,84.2,125.7,138.0666666666667,87.33333333333333,87.59999999999998,113.60000000000001,78.33333333333333,102.40000000000002
 Aug 2011,85.13333333333334,91.53333333333332,85.26666666666667,71.10000000000001,72.73333333333333,124.96666666666665,126.96666666666665,128.56666666666666,56.73333333333333,113.63333333333333,93.93333333333332,130.76666666666665,121.36666666666667,76.23333333333333,102.10000000000001,166.8,90.33333333333336,104.43333333333334,93.0,85.80000000000001,120.33333333333333,156.46666666666667,63.4,84.53333333333333,138.13333333333333,136.4,87.46666666666668,88.53333333333335,115.76666666666667,80.7,104.73333333333333
 Sep 2011,86.39999999999999,92.8,87.16666666666667,70.83333333333333,72.76666666666667,129.5,132.63333333333333,137.23333333333332,55.93333333333334,115.2,102.8,132.23333333333335,125.8,76.26666666666667,108.7,176.0666666666667,91.86666666666667,106.5,93.39999999999999,87.33333333333333,122.86666666666667,159.26666666666665,63.366666666666674,84.96666666666665,150.16666666666666,143.13333333333335,87.89999999999999,92.73333333333333,117.53333333333335,82.33333333333333,107.46666666666665
 Oct 2011,84.60000000000001,90.5,86.60000000000001,67.96666666666667,69.53333333333333,129.0666666666667,134.4,144.63333333333333,52.63333333333333,113.96666666666665,122.36666666666663,127.13333333333333,124.36666666666666,72.03333333333333,110.96666666666665,176.66666666666666,90.63333333333334,103.23333333333335,91.63333333333333,85.03333333333333,121.5,153.9,59.666666666666664,84.53333333333333,157.83333333333334,154.93333333333334,83.56666666666668,99.16666666666667,114.5,80.5,110.86666666666667
 Nov 2011,81.46666666666665,88.16666666666667,80.7,63.800000000000004,67.83333333333333,126.13333333333334,131.29999999999998,147.0,49.199999999999996,109.83333333333333,138.39999999999998,123.39999999999999,112.66666666666667,70.93333333333334,106.96666666666668,176.16666666666666,84.10000000000001,105.39999999999999,88.36666666666667,83.93333333333334,117.53333333333335,142.5,55.166666666666664,77.13333333333334,154.43333333333334,152.80000000000004,80.43333333333334,103.0,108.33333333333333,74.7,104.36666666666667
